question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39758212,mysql,False,mysql|database|restore,computer crashed OS reloaded: recover mysql,0,1475099267,0,http://stackoverflow.com/questions/39758212/computer-crashed-os-reloaded-recover-mysql,7,3902006,3,registered,Janos
39757495,mysql,False,php|mysql|count,Count how many times a file was downloaded in PHP,1,1475096162,0,http://stackoverflow.com/questions/39757495/count-how-many-times-a-file-was-downloaded-in-php,28,3703489,14,registered,AleksVujic
12636489,mysql,True,python|mysql|utf-8|character-encoding|python-unicode,"Python, convert 4-byte char to avoid MySQL error &quot;Incorrect string value:&quot;",1,1348821482,6,http://stackoverflow.com/questions/12636489/python-convert-4-byte-char-to-avoid-mysql-error-incorrect-string-value,2204,984003,5962,registered,user984003
5941809,mysql,True,mysql|into-outfile,Include headers when using SELECT INTO OUTFILE?,12,1304970924,57,http://stackoverflow.com/questions/5941809/include-headers-when-using-select-into-outfile,69189,472501,3947,registered,Brett
39726983,mysql,False,mysql|excel|csv|mysql-workbench|opencsv,Using CSV file on MySQL Workbench without insert/create a table,1,1474985511,-1,http://stackoverflow.com/questions/39726983/using-csv-file-on-mysql-workbench-without-insert-create-a-table,22,6616082,4,registered,Chakde
39758004,mysql,False,mysql|database|subquery|query-optimization,Mysql subquery taking time - how to optimise my query,0,1475098285,-3,http://stackoverflow.com/questions/39758004/mysql-subquery-taking-time-how-to-optimise-my-query,12,4666191,1,registered,dhiman paul
39756796,mysql,False,php|mysql|json|performance,Bulk-update a DB table using values from a JSON object,1,1475093439,0,http://stackoverflow.com/questions/39756796/bulk-update-a-db-table-using-values-from-a-json-object,12,6895801,1,registered,Federico Marotta
39753296,mysql,False,php|html|mysql|post,Not working code insert multiple $_POST data from localhost xamp windows,0,1475081146,0,http://stackoverflow.com/questions/39753296/not-working-code-insert-multiple-post-data-from-localhost-xamp-windows,18,6747773,1,registered,Eko Setiawan
1031920,mysql,True,mysql|performance|architecture|innodb,Should one steer clear of adding yet another field to a larger MySQL table?,4,1245755565,1,http://stackoverflow.com/questions/1031920/should-one-steer-clear-of-adding-yet-another-field-to-a-larger-mysql-table,128,34170,2596,registered,Philipp Lenssen
39755874,mysql,True,mysql|sql|case,SQL case few row analysis,2,1475090075,0,http://stackoverflow.com/questions/39755874/sql-case-few-row-analysis,21,4129494,11,registered,Mykhailo Marufenko
39751436,mysql,False,mysql|database|performance|views|where,MySQL Restraint Not Being Passed Down Through Views,1,1475075607,-1,http://stackoverflow.com/questions/39751436/mysql-restraint-not-being-passed-down-through-views,9,6894595,1,registered,C. Smith
39746673,mysql,False,mysql|performance,Impact of low open_files_limit in MySQL,1,1475063514,0,http://stackoverflow.com/questions/39746673/impact-of-low-open-files-limit-in-mysql,12,2391413,2080,registered,Zsolt Szilagy
38801516,mysql,True,python|mysql|datetime,Is there a way to convert multiple date formats into datetime python,2,1470466925,0,http://stackoverflow.com/questions/38801516/is-there-a-way-to-convert-multiple-date-formats-into-datetime-python,34,2827048,140,registered,user2827048
39755822,mysql,True,php|mysql,Autoincrement Value in PHP,2,1475089891,0,http://stackoverflow.com/questions/39755822/autoincrement-value-in-php,47,6845310,4,registered,rgomez
39757218,mysql,False,mysql|windows|docker,Connect to Docker container running mysql on Windows 10,1,1475095092,0,http://stackoverflow.com/questions/39757218/connect-to-docker-container-running-mysql-on-windows-10,15,1008161,69,registered,ryanmc
39757163,mysql,True,java|php|android|mysql|android-asynctask,"AsyncTask(update) works only when app get opened first time, but it is not updating after 5 sec",1,1475094842,0,http://stackoverflow.com/questions/39757163/asynctaskupdate-works-only-when-app-get-opened-first-time-but-it-is-not-updat,16,5798928,14,registered,Nikhil Bansode
39753995,mysql,True,python|mysql|boolean|multiprocessing,python 27 - Boolean check fails while multiprocessing,1,1475083494,0,http://stackoverflow.com/questions/39753995/python-27-boolean-check-fails-while-multiprocessing,32,6182275,15,registered,Nick Miller
39756574,mysql,True,mysql,How to backfill an auto increment field in MySQL,2,1475092601,1,http://stackoverflow.com/questions/39756574/how-to-backfill-an-auto-increment-field-in-mysql,12,6895781,6,registered,glen206
39757160,mysql,True,mysql|sql,How to get max value of a column from two tables,2,1475094837,0,http://stackoverflow.com/questions/39757160/how-to-get-max-value-of-a-column-from-two-tables,23,6364361,9,registered,Naveh
39737907,mysql,False,mysql,Mysql Replicating mysql (all) database - Weird issue,0,1475035828,0,http://stackoverflow.com/questions/39737907/mysql-replicating-mysql-all-database-weird-issue,18,6849964,1,registered,Doe J
39756611,mysql,False,mysql|database,MySQL - Auto/Schedual SQL Updating Tables,1,1475092717,0,http://stackoverflow.com/questions/39756611/mysql-auto-schedual-sql-updating-tables,5,6256904,33,registered,qqqwww
39756812,mysql,False,php|mysql|pdo,PDO insert statement with variables,1,1475093506,-1,http://stackoverflow.com/questions/39756812/pdo-insert-statement-with-variables,14,1295089,159,registered,stevedc
39693348,mysql,False,php|mysql|magento|magento-1.8,Magento product page not showing after moving servers,0,1474851615,0,http://stackoverflow.com/questions/39693348/magento-product-page-not-showing-after-moving-servers,18,3398813,42,registered,youngkid7
39751020,mysql,False,mysql|ruby-on-rails|ruby|rake|foreman,Not able to reset foreman admin password using foreman-rake,1,1475074447,0,http://stackoverflow.com/questions/39751020/not-able-to-reset-foreman-admin-password-using-foreman-rake,7,2453205,349,registered,Arun
39743696,mysql,False,php|mysql|laravel-5|eloquent,Laravel migration foreign keys references to a primary key with two columns?,1,1475055779,1,http://stackoverflow.com/questions/39743696/laravel-migration-foreign-keys-references-to-a-primary-key-with-two-columns,26,3029263,888,registered,ackuser
39755959,mysql,False,mysql|localhost|host|remote-server,Remote SQL database not showing in SQL databases on Justhost despite whitelisting IP,0,1475090424,3,http://stackoverflow.com/questions/39755959/remote-sql-database-not-showing-in-sql-databases-on-justhost-despite-whitelistin,13,6021077,63,registered,ck777
39756749,mysql,False,mysql,MySQL Procedure for Storing a Hashed/Salted Password,0,1475093245,-1,http://stackoverflow.com/questions/39756749/mysql-procedure-for-storing-a-hashed-salted-password,8,5764370,6,registered,Felix Martin
39756738,mysql,False,php|mysql|phpmyadmin,Certain database rows won&#39;t update with PHP code,0,1475093210,-1,http://stackoverflow.com/questions/39756738/certain-database-rows-wont-update-with-php-code,16,3775945,23,registered,tiny_trevor
39756690,mysql,False,mysql|database|relational-database|relationships,Self referencing table relationship to a single column,0,1475093025,0,http://stackoverflow.com/questions/39756690/self-referencing-table-relationship-to-a-single-column,11,1104577,21,registered,Eng Mohammed Yehia
8834451,mysql,True,mysql,How to calculate a third monday of every month using SQL statement?,6,1326368341,3,http://stackoverflow.com/questions/8834451/how-to-calculate-a-third-monday-of-every-month-using-sql-statement,4507,1145402,16,registered,user1145402
39754562,mysql,False,mysql|.net,Selecting row with id,1,1475085549,-2,http://stackoverflow.com/questions/39754562/selecting-row-with-id,20,6854630,4,registered,mrgx
384471,mysql,True,python|mysql|python-3.x,MySQL-db lib for Python 3.x?,9,1229866658,28,http://stackoverflow.com/questions/384471/mysql-db-lib-for-python-3-x,33464,452521,8041,registered,thr
39756395,mysql,True,mysql|concat,"mysql update table set column3 where table1.column1 like concat (&#39;%&#39;,table2.column2,&#39;%&#39;)",2,1475091916,0,http://stackoverflow.com/questions/39756395/mysql-update-table-set-column3-where-table1-column1-like-concat-table2-colu,12,1815352,104,registered,phpmydev
6172798,mysql,True,mysql|utf8mb4,"MySQL VARCHAR(255) UTF8 is too long for key, but max length is 1000 bytes",3,1306735537,20,http://stackoverflow.com/questions/6172798/mysql-varchar255-utf8-is-too-long-for-key-but-max-length-is-1000-bytes,20363,98848,10756,registered,David Kanarek
39756292,mysql,False,php|mysql|utf-8,How to Send UTF-8 characters from PHP into database,0,1475091625,0,http://stackoverflow.com/questions/39756292/how-to-send-utf-8-characters-from-php-into-database,19,6892066,8,registered,kgAd
1498777,mysql,True,mysql|database|table|schema|database-schema,How do I show the schema of a table in a MySQL database?,3,1254323732,171,http://stackoverflow.com/questions/1498777/how-do-i-show-the-schema-of-a-table-in-a-mysql-database,175170,459,20764,registered,dlamblin
4960048,mysql,True,mysql|python-3.x,Python 3 and MySQL,11,1297356459,68,http://stackoverflow.com/questions/4960048/python-3-and-mysql,71374,259538,1922,registered,panofish
39756202,mysql,False,mysql|polygon|geospatial|latitude-longitude|geography,Latitude Longitude search from custom polygon MySQL,0,1475091331,0,http://stackoverflow.com/questions/39756202/latitude-longitude-search-from-custom-polygon-mysql,7,6789489,11,registered,RyanF
39753251,mysql,False,mysql|many-to-many,SQL query to isolate an id on a many to many join table,2,1475081001,0,http://stackoverflow.com/questions/39753251/sql-query-to-isolate-an-id-on-a-many-to-many-join-table,19,5066661,7,registered,John Baker
39755435,mysql,True,mysql|sql|join|left-join|outer-join,How SQL LEFT JOINs with compositie join conditions work,3,1475088493,1,http://stackoverflow.com/questions/39755435/how-sql-left-joins-with-compositie-join-conditions-work,34,3143755,60,registered,Oleg Prutz
39755980,mysql,False,php|mysql|oop,Call to a member function query() on null. PHP,0,1475090529,-4,http://stackoverflow.com/questions/39755980/call-to-a-member-function-query-on-null-php,20,6386310,1,registered,Douglas Appelberg
39756031,mysql,False,php|mysql|laravel|laravel-5|datatable,How do I display mysql data in datatables using Laravel?,0,1475090705,0,http://stackoverflow.com/questions/39756031/how-do-i-display-mysql-data-in-datatables-using-laravel,25,6612794,38,registered,bmm
39755740,mysql,True,java|mysql|jsp,jsp select dropdown not coming one list,1,1475089620,-2,http://stackoverflow.com/questions/39755740/jsp-select-dropdown-not-coming-one-list,14,6895575,3,registered,sam mulla
39755838,mysql,False,mysql|entity-framework-core|ubuntu-16.04|identityserver4|dotnet-core,"Is it possible to build web Api application using dotnet core, MySQL with Authentication and Authorization?",0,1475089950,0,http://stackoverflow.com/questions/39755838/is-it-possible-to-build-web-api-application-using-dotnet-core-mysql-with-authen,14,3186914,390,registered,Prashant
28336162,mysql,True,mysql|phpmyadmin,1068 multiple primary key defined in mysql,3,1423110027,1,http://stackoverflow.com/questions/28336162/1068-multiple-primary-key-defined-in-mysql,8883,4531273,6,registered,mohankarunasiri
39754265,mysql,False,php|mysql|sql|mysqli,PHP ERROR: Call to a member function fetch_assoc() on boolean,0,1475084395,-1,http://stackoverflow.com/questions/39754265/php-error-call-to-a-member-function-fetch-assoc-on-boolean,24,1250635,12,registered,Argo
39752142,mysql,True,php|mysql|database|wordpress,PHP &amp; MYSQL script inside wordpress theme-functions.php to pull &amp; echo data,1,1475077528,0,http://stackoverflow.com/questions/39752142/php-mysql-script-inside-wordpress-theme-functions-php-to-pull-echo-data,21,1419634,3,registered,user1419634
39754226,mysql,True,php|mysql|wordpress,Extracting data through Wordpress database table,1,1475084220,1,http://stackoverflow.com/questions/39754226/extracting-data-through-wordpress-database-table,19,4905433,407,registered,kate_hudson
39755474,mysql,True,php|jquery|mysql,how i can add sound when add new row in database?,1,1475088656,-2,http://stackoverflow.com/questions/39755474/how-i-can-add-sound-when-add-new-row-in-database,24,6255182,7,registered,SaifSalah
39752769,mysql,False,php|mysql,LEFT JOIN MySQL and PHP,2,1475079466,0,http://stackoverflow.com/questions/39752769/left-join-mysql-and-php,31,4011900,16,registered,Vegard Berg
39755451,mysql,False,php|mysql|database|codeigniter,Query optimization on millions of records,0,1475088537,0,http://stackoverflow.com/questions/39755451/query-optimization-on-millions-of-records,28,6791263,8,registered,LeSpotted44
39747309,mysql,True,mysql|sql|unpivot,Column as row concatenated with another column,1,1475065107,3,http://stackoverflow.com/questions/39747309/column-as-row-concatenated-with-another-column,28,3376036,57,registered,J&#233;r&#244;me B
39689570,mysql,False,java|mysql|servlets|ssl,WARN: Establishing SSL connection without server&#39;s identity verification is not recommended,1,1474823393,0,http://stackoverflow.com/questions/39689570/warn-establishing-ssl-connection-without-servers-identity-verification-is-not,90,4410345,72,registered,grlouk
39754293,mysql,True,php|mysql|web-services|post,$_POST security for PHP Webservice,3,1475084495,2,http://stackoverflow.com/questions/39754293/post-security-for-php-webservice,37,2611709,435,registered,Cam Connor
39753304,mysql,False,php|mysql|echo|false-positive,PHP &amp; MySQL - How can echo a part of SQL column just has value?,1,1475081154,0,http://stackoverflow.com/questions/39753304/php-mysql-how-can-echo-a-part-of-sql-column-just-has-value,31,6894831,1,registered,aann
39753149,mysql,False,mysql|sql-server,XAMPP Mysql Admin Import Feature,0,1475080686,0,http://stackoverflow.com/questions/39753149/xampp-mysql-admin-import-feature,7,6895041,4,registered,Kristy Burch Sells
